validation_pattern,BRF,EPCs,HN/CA,behavior,behavior_reason,surfaces,channel,ecosystem,applicable_devices,relevant_users,transactional,MDP,test_data,origin,source,hn_source,scope_status,reasoning,duplicate_risk,duplicate_with,QC_REVIEW,evidence
NEGATIVE,BRF-17465,EPC-216; EPC-21787,HN004,Incluir canal América TV en paquetes de OTT,HN004 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17465
HN: HN004",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN004 (Incluir canal América TV en paquetes de OTT). EPC consolidado: EPC-216, EPC-21787. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17465
HN: HN004
Comportamiento: BRF-17465:HN004:incluir-canal-am-rica-tv-en-paquetes-de-ott
Fuente HN: CONFLUENCE
Confluence: pageId=6418530353
Extracto: Incluir canal América TV en paquetes de OTT

 Historia de negocio
 Yo como negocio de Claro Perú
 Quiero incluir el canal América TV en los paquetes de OTT
 Para ampliar la oferta de contenido a los usuarios.

 Criterios de aceptación
 Se debe incluir el canal América TV en los siguientes paquetes:
 Claro video - 10000030

 Claro video -10000999

 Claro video - 10001001

 TV Básica - 110001001

 T"
NEGATIVE,BRF-17465,EPC-216; EPC-21787,HN005,No implementar chapita al canal América TV,"HN005 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Las superficies listadas son dimensión de cobertura, no un comportamiento por superficie.",Chapita en contenido,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17465
HN: HN005
Superficies: Chapita en contenido",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN005 (No implementar chapita al canal América TV). EPC consolidado: EPC-216, EPC-21787. Superficies/canal de cobertura: Chapita en contenido. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17465
HN: HN005
Comportamiento: BRF-17465:HN005:no-implementar-chapita-al-canal-am-rica-tv
Fuente HN: CONFLUENCE
Confluence: pageId=6418530353
Extracto: No implementar chapita al canal América TV

 Historia de negocio
 Yo como negocio de Claro Perú
 Quiero dar de alta el canal América TV en el line up de OTT sin la implementación de chapitas
 Para evitar que se asocie con cualquier proveedor dentro de la plataforma.

 Criterios de aceptación
 El canal América TV no debe mostrar ninguna chapita asociada a ningún proveedor en ninguna sección de la p"
NEGATIVE,BRF-17465,EPC-216; EPC-21787,HN006,Visualización de canales en carrusel Locales del subnodo TV Básica,"HN006 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Las superficies listadas son dimensión de cobertura, no un comportamiento por superficie.",Carrusel Locales,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17465
HN: HN006
Superficies: Carrusel Locales",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN006 (Visualización de canales en carrusel Locales del subnodo TV Básica). EPC consolidado: EPC-216, EPC-21787. Superficies/canal de cobertura: Carrusel Locales. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17465
HN: HN006
Comportamiento: BRF-17465:HN006:visualizaci-n-de-canales-en-carrusel-locales-del-subnodo-tv-
Fuente HN: CONFLUENCE
Confluence: pageId=6418530353
Extracto: Visualización de canales en carrusel Locales del subnodo TV Básica

 Historia de negocio
 Yo como negocio de Claro Perú
 Quiero visualizar el canal América TV en el carrusel Locales en el subnodo TV Básica
 Para permitir que los usuarios identifiquen y accedan fácilmente al canal

 Criterios de aceptación
 Aplica para OTT e IPTV

 Cuando el usuario acceda desde el nodo Premium / Carrusel Premium a"
NEGATIVE,BRF-17465,EPC-216; EPC-21787,HN007,Habilitar Timeshift en paquetes IPTV,HN007 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,IPTV,STB,,False,,"BRF: BRF-17465
HN: HN007",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN007 (Habilitar Timeshift en paquetes IPTV). EPC consolidado: EPC-216, EPC-21787. Dispositivos aplicables: STB. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17465
HN: HN007
Comportamiento: BRF-17465:HN007:habilitar-timeshift-en-paquetes-iptv
Fuente HN: CONFLUENCE
Confluence: pageId=6418530353
Extracto: Habilitar Timeshift en paquetes IPTV

 Historia de negocio
 Yo como negocio de Claro Perú
 Quiero habilitar las funcionalidades de Timeshift en el canal América TV
 Para cumplir con lo solicitado por la operación.

 Criterios de aceptación
 La funcionalidad de Timeshift para el canal América TV debe estar habilitada en los siguientes paquetes:
 Plan TV Básica con Product ID 99000001

 Plan TV Exte"
NEGATIVE,BRF-17465,EPC-216; EPC-21787,HN008,Habilitar NPVR en paquetes IPTV,HN008 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,IPTV,STB,,False,,"BRF: BRF-17465
HN: HN008",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN008 (Habilitar NPVR en paquetes IPTV). EPC consolidado: EPC-216, EPC-21787. Dispositivos aplicables: STB. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17465
HN: HN008
Comportamiento: BRF-17465:HN008:habilitar-npvr-en-paquetes-iptv
Fuente HN: CONFLUENCE
Confluence: pageId=6418530353
Extracto: Habilitar NPVR en paquetes IPTV

 Historia de negocio
 Yo como negocio de Claro Perú
 Quiero habilitar las funcionalidades de NPVR en el canal América TV
 Para permitir a los usuarios grabar el contenido en vivo de este canal.

 Criterios de aceptación
 La funcionalidad de NPVR para el canal América TV debe estar habilitada en el paquete con Product ID 99000009

 ID"
NEGATIVE,BRF-17465,EPC-216; EPC-21787,HN009,Habilitar funcionalidad TV Everywhere,"HN009 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Expectativa negativa: ausencia/no publicación, no disponibilidad positiva.",,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17465
HN: HN009",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN009 (Habilitar funcionalidad TV Everywhere). EPC consolidado: EPC-216, EPC-21787. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario. Cobertura negativa: validar ausencia/no disponibilidad.",UNIQUE,,False,"BRF: BRF-17465
HN: HN009
Comportamiento: BRF-17465:HN009:habilitar-funcionalidad-tv-everywhere
Fuente HN: CONFLUENCE
Confluence: pageId=6418530353
Extracto: Habilitar funcionalidad TV Everywhere

 Historia de negocio
 Yo como negocio de Claro Perú
 Quiero habilitar la funcionalidad TV Everywhere en el canal América TV
 Para permitir que el usuario disfrute de la programación desde dispositivos OTT.

 Criterios de aceptación
 Los usuarios con cuenta activa de IPTV, con acceso al nuevo canal, deben poder reproducirlo desde dispositivos OTT.

 BRF-17658 "
NEGATIVE,BRF-17465,EPC-216; EPC-21787,HN010,No liberar a producción el alta del canal América TV,"HN010 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Expectativa negativa: ausencia/no publicación, no disponibilidad positiva.",,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17465
HN: HN010",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN010 (No liberar a producción el alta del canal América TV). EPC consolidado: EPC-216, EPC-21787. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario. Cobertura negativa: validar ausencia/no disponibilidad.",UNIQUE,,False,"BRF: BRF-17465
HN: HN010
Comportamiento: BRF-17465:HN010:no-liberar-a-producci-n-el-alta-del-canal-am-rica-tv
Fuente HN: CONFLUENCE
Confluence: pageId=6418530353
Extracto: No liberar a producción el alta del canal América TV

 Historia de negocio
 Yo como negocio de Claro Perú
 Quiero que NO se libere a producción el alta del canal América TV
 Para evitar su publicación en la plataforma de acuerdo a los requerimientos definidos por la operación.

 Criterios de aceptación
 El alta del canal América TV no debe liberarse en el próximo release operativo de julio de 2026"
NEGATIVE,BRF-17465,EPC-216; EPC-21787,HN002,Implementar el logotipo del canal América TV,"HN002 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Las superficies listadas son dimensión de cobertura, no un comportamiento por superficie.",Player Live; Panel de opciones; Mosaico; Buscador,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17465
HN: HN002
Superficies: Player Live, Panel de opciones, Mosaico, Buscador",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN002 (Implementar el logotipo del canal América TV). EPC consolidado: EPC-216, EPC-21787. Superficies/canal de cobertura: Player Live, Panel de opciones, Mosaico, Buscador. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17465
HN: HN002
Comportamiento: BRF-17465:HN002:implementar-el-logotipo-del-canal-am-rica-tv
Fuente HN: CONFLUENCE
Confluence: pageId=6418530353
Extracto: Implementar el logotipo del canal América TV

 Historia de negocio
 Yo como negocio de Claro Perú
 Quiero implementar el logotipo del canal América TV en la plataforma
 Para permitir que los usuarios identifiquen visualmente el canal.

 Criterios de aceptación
 El logotipo del canal América TV debe visualizarse en todas las secciones de la plataforma donde se muestre el Canal:
 EPG (Full y mini)

"
MULTI_BEHAVIOR_HN,BRF-17603,EPC-21800,HN001,Actualizar las URL de Timeshift,HN001 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,IPTV,STB,,False,,"BRF: BRF-17603
HN: HN001",directo,Confluence,CONFLUENCE,IN_SCOPE,Fuente HN001 (Actualizar las URL de Timeshift). EPC consolidado: EPC-21800. Dispositivos aplicables: STB. Sin split de usuario: la HN no diferencia tipos de usuario.,UNIQUE,,False,"BRF: BRF-17603
HN: HN001
Comportamiento: BRF-17603:HN001:actualizar-las-url-de-timeshift
Fuente HN: CONFLUENCE
Confluence: pageId=6522077197
Extracto: Actualizar las URL de Timeshift

 Historia de negocio
 Yo como negocio de Claro AUP
 Quiero actualizar el formato de las URLs de canales utilizadas en la funcionalidad de Timeshift
 Para completar la configuración del avance y retroceso en eventos de canales

 Criterios de aceptación
 Se debe actualizar el formato de la URL de Timeshift de los canales conforme a los archivos adjuntos:
  Argentina:"
MULTI_BEHAVIOR_HN,BRF-17603,EPC-21800,HN002,Actualizar formato de URLs de NPVR,HN002 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,IPTV,STB,,False,,"BRF: BRF-17603
HN: HN002",directo,Confluence,CONFLUENCE,IN_SCOPE,Fuente HN002 (Actualizar formato de URLs de NPVR). EPC consolidado: EPC-21800. Dispositivos aplicables: STB. Sin split de usuario: la HN no diferencia tipos de usuario.,UNIQUE,,False,"BRF: BRF-17603
HN: HN002
Comportamiento: BRF-17603:HN002:actualizar-formato-de-urls-de-npvr
Fuente HN: CONFLUENCE
Confluence: pageId=6522077197
Extracto: Actualizar formato de URLs de NPVR

 Historia de negocio
 Yo como negocio de Claro AUP
 Quiero actualizar el formato de las URLs de canales utilizadas en la funcionalidad de NPVR
 Para completar la configuración de la grabación de eventos de canales

 Criterios de aceptación
 Se debe actualizar el formato de la URL de NPVR de los canales conforme a los archivos adjuntos:
  Argentina:

 Paraguay:

"
MULTI_BEHAVIOR_HN,BRF-17603,EPC-21800,HN003,Modificar nomenclatura de las URLS de canales — TIMESHIFT,HN003 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,IPTV,STB,,False,,"BRF: BRF-17603
HN: HN003",directo,Confluence,CONFLUENCE,IN_SCOPE,Fuente HN003 (Modificar nomenclatura de las URLS de canales). EPC consolidado: EPC-21800. Dispositivos aplicables: STB. Sin split de usuario: la HN no diferencia tipos de usuario.,UNIQUE,,False,"BRF: BRF-17603
HN: HN003
Comportamiento: BRF-17603:HN003:timeshift
Fuente HN: CONFLUENCE
Confluence: pageId=6522077197
Extracto: Modificar nomenclatura de las URLS de canales

 Historia de negocio
 Yo como negocio de Claro AUP
 Quiero modificar la nomenclatura de las URLs de canales
 Para completar la configuración del avance y retroceso en eventos de canales

 Criterios de aceptación
 Esta historia de negocio actualiza al criterio 1 de la HN001 y HN002.

 Se debe modificar la nomenclatura de las URLs correspondientes a Tim"
MULTI_BEHAVIOR_HN,BRF-17603,EPC-21800,HN003,Modificar nomenclatura de las URLS de canales — NPVR,HN003 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,IPTV,STB,,False,,"BRF: BRF-17603
HN: HN003",directo,Confluence,CONFLUENCE,IN_SCOPE,Fuente HN003 (Modificar nomenclatura de las URLS de canales). EPC consolidado: EPC-21800. Dispositivos aplicables: STB. Sin split de usuario: la HN no diferencia tipos de usuario.,UNIQUE,,False,"BRF: BRF-17603
HN: HN003
Comportamiento: BRF-17603:HN003:npvr
Fuente HN: CONFLUENCE
Confluence: pageId=6522077197
Extracto: Modificar nomenclatura de las URLS de canales

 Historia de negocio
 Yo como negocio de Claro AUP
 Quiero modificar la nomenclatura de las URLs de canales
 Para completar la configuración del avance y retroceso en eventos de canales

 Criterios de aceptación
 Esta historia de negocio actualiza al criterio 1 de la HN001 y HN002.

 Se debe modificar la nomenclatura de las URLs correspondientes a Tim"
CHANNEL_SET,BRF-17620,EPC-21816,HN001,Actualizar posición de nueve canales,HN001 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,OTT,WEB; AAF; Android; iOS; tvOS; Windows/XBOX; Consolas; Roku; Fire TV; Android TV STV,,False,,"BRF: BRF-17620
HN: HN001",directo,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN001 (Actualizar posición de nueve canales). EPC consolidado: EPC-21816. Dispositivos aplicables: WEB, AAF, Android, iOS, tvOS, Windows/XBOX, Consolas, Roku, Fire TV, Android TV STV. Sin split de usuario: la HN no diferencia tipos de usuario.",UNIQUE,,False,"BRF: BRF-17620
HN: HN001
Comportamiento: BRF-17620:HN001:actualizar-posici-n-de-nueve-canales
Fuente HN: CONFLUENCE
Confluence: pageId=6537805825
Extracto: Actualizar posición de nueve canales

 Historia de negocio
 Yo como negocio de Claro Argentina
 Quiero actualizar la posición de nueve canales
 Para asegurar que los canales se visualicen en la grilla conforme a la posición definida por decisión legal.

 Criterios de aceptación
 Se debe asignar a cada canal la posición correspondiente de acuerdo con el archivo adjunto: ."
CHANGE_IMPACT,BRF-17833,EPC-21975,HN001; HN002,Actualizar nombre y logotipo del canal TCS+,"Nombre y logotipo del mismo canal son un solo comportamiento de identidad. HN conservadas: HN001, HN002.",Player Live; Panel de opciones; Mosaico; Buscador,,IPTV,STB,,False,,"BRF: BRF-17833
HN: HN001
Superficies: Player Live, Panel de opciones, Mosaico, Buscador
Canal: TCS+
HN consolidadas: HN001, HN002",derivado,Confluence,CONFLUENCE,IN_SCOPE,"Fuente HN001 (Actualizar nombre del canal TCS+). EPC consolidado: EPC-21975. Superficies/canal de cobertura: Player Live, Panel de opciones, Mosaico, Buscador. Dispositivos aplicables: STB. Sin split de usuario: la HN no diferencia tipos de usuario. Nombre y logotipo del mismo canal son un solo comportamiento de identidad. HN conservadas: HN001, HN002.",UNIQUE,,False,"BRF: BRF-17833
HN: HN001
Comportamiento: BRF-17833:HN001:actualizar-nombre-del-canal-tcs
Fuente HN: CONFLUENCE
Confluence: pageId=6637945097
Extracto: Actualizar nombre del canal TCS+

 Historia de negocio
 Yo como negocio de Claro El Salvador
 Quiero actualizar el nombre del canal TCS+ por SV+
 Para mostrar a los usuarios el nuevo nombre del canal.

 Criterios de aceptación
 Se debe actualizar el nombre del canal de acuerdo al archivo adjunto:

 El cambio de nombre del canal debe reflejarse en todas las secciones de la plataforma donde se visua"
CHANGE_IMPACT,BRF-17833,EPC-21975,HN003,Actualizar URLs,HN003 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila.,,,IPTV,STB,,False,,"BRF: BRF-17833
HN: HN003",directo,Confluence,CONFLUENCE,IN_SCOPE,Fuente HN003 (Actualizar URLs). EPC consolidado: EPC-21975. Dispositivos aplicables: STB. Sin split de usuario: la HN no diferencia tipos de usuario.,UNIQUE,,False,"BRF: BRF-17833
HN: HN003
Comportamiento: BRF-17833:HN003:actualizar-urls
Fuente HN: CONFLUENCE
Confluence: pageId=6637945097
Extracto: Actualizar URLs

 Historia de negocio
 Yo como negocio de Claro El Salvador
 Quiero actualizar las URLs del canal TCS+ por el de SV+
 Para asegurar la correcta disponibilidad y reproducción del canal en la plataforma

 Criterios de aceptación
 Las URLs que se deben configurar para el canal SV+ compartidas en el siguiente archivo:

 ID"
CHANGE_IMPACT,BRF-17833,EPC-21975,HN004,Mantener Funcionalidades de canal,HN004 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. QC_REVIEW: HN de impacto/mantener: no se materializa un comportamiento por cada capacidad citada (TS/NPVR/TVE). QC confirma si hay cobertura de no-regresión.,,,IPTV,STB,,False,,"BRF: BRF-17833
HN: HN004",QC_REVIEW,Confluence,CONFLUENCE,IN_SCOPE,Fuente HN004 (Mantener Funcionalidades de canal). EPC consolidado: EPC-21975. Dispositivos aplicables: STB. Sin split de usuario: la HN no diferencia tipos de usuario. QC_REVIEW: HN de impacto/mantener: no se materializa un comportamiento por cada capacidad citada (TS/NPVR/TVE). QC confirma si hay cobertura de no-regresión. No se inventó el detalle faltante.,UNIQUE,,True,"BRF: BRF-17833
HN: HN004
Comportamiento: BRF-17833:HN004:mantener-funcionalidades-de-canal
Fuente HN: CONFLUENCE
Confluence: pageId=6637945097
Extracto: Mantener Funcionalidades de canal

 Historia de usuario
 Yo como negocio de Claro El Salvador
 Quiero mantener las funcionalidades del canal
 Para permitir que el usuario pueda disfrutar de dichas funcionalidades.

 Criterios de aceptación
 El canal TCS+ debe mantener las funcionalidades actuales:
 Timeshift

 NPVR

 Trickplay

 UDP fallback

 Permisos de TV everywhere

 BRF-17906 7036affd-a16f-3f"
CHANGE_IMPACT,BRF-17833,EPC-21975,HN005,Actualizar Resource ID del canal SV+,HN005 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. QC_REVIEW: Dato técnico/configuración: solo es comportamiento si QC confirma impacto funcional visible.,,,IPTV,,,False,,"BRF: BRF-17833
HN: HN005",QC_REVIEW,Confluence,CONFLUENCE,OUT_OF_SCOPE,Fuente HN005 (Actualizar Resource ID del canal SV+). EPC consolidado: EPC-21975. Sin dispositivo OTT/IPTV aplicable. Sin split de usuario: la HN no diferencia tipos de usuario. QC_REVIEW: Dato técnico/configuración: solo es comportamiento si QC confirma impacto funcional visible. No se inventó el detalle faltante.,UNIQUE,,True,"BRF: BRF-17833
HN: HN005
Comportamiento: BRF-17833:HN005:actualizar-resource-id-del-canal-sv
Fuente HN: CONFLUENCE
Confluence: pageId=6637945097
Extracto: Actualizar Resource ID del canal SV+

 Historia de negocio
 Yo como negocio de Claro El Salvador
 Quiero actualizar el Resource ID a implementar en el canal SV+
 Para asegurar la correcta visualización del canal.

 Criterios de aceptación
 Esta historia de negocio actualiza el criterio de aceptación uno de la HN001.

 Se debe implementar al canal SV+ (posición 5) el Resource ID de acuerdo al archi"
SCOPE_GATE,BRF-17847,,HN001,Obtener las plantillas de comunicación de la plataforma,"HN001 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. Las superficies listadas son dimensión de cobertura, no un comportamiento por superficie. Canal Email: no es dispositivo OTT/IPTV. QC_REVIEW: Insumo de diseño/dependencia: no hay criterio funcional user-facing suficiente.",Correo de bienvenida,Email,,,Registrado (tras alta),False,,"BRF: BRF-17847
HN: HN001
Superficies: Correo de bienvenida
Canal: Email",QC_REVIEW,Confluence,CONFLUENCE,OUT_OF_SCOPE,Fuente HN001 (Obtener las plantillas de comunicación de la plataforma). EPC consolidado: —. Superficies/canal de cobertura: Correo de bienvenida. Canal: Email (no se trata como dispositivo). Sin dispositivo OTT/IPTV aplicable. Usuarios relevantes (solo si cambia el comportamiento): Registrado (tras alta). QC_REVIEW: Insumo de diseño/dependencia: no hay criterio funcional user-facing suficiente. No se inventó el detalle faltante.,UNIQUE,,True,"BRF: BRF-17847
HN: HN001
Comportamiento: BRF-17847:HN001:obtener-las-plantillas-de-comunicaci-n-de-la-plataforma
Fuente HN: CONFLUENCE
Confluence: pageId=6675235073
Extracto: Obtener las plantillas de comunicación de la plataforma

 Historia de Negocio
 Yo como negocio de Claro video
 Quiero obtener las plantillas de comunicación usadas cuando el usuario tiene medio de pago TELMEX
 Para conocer la comunicación mostrada a los usuarios

 Criterios de aceptación
 Se deben compartir las plantillas de comunicación correspondientes a los escenarios realizados por el usuario."
SCOPE_GATE,BRF-17847,,HN002,Obtener las plantillas de comunicación de los Addons,HN002 describe un comportamiento funcional verificable (HN ≠ TC). Los EPC del BRF se conservan como trazabilidad; no multiplican esta fila. QC_REVIEW: Insumo de diseño/dependencia: no hay criterio funcional user-facing suficiente.,,,OTT,,,False,,"BRF: BRF-17847
HN: HN002",QC_REVIEW,Confluence,CONFLUENCE,OUT_OF_SCOPE,Fuente HN002 (Obtener las plantillas de comunicación de los Addons). EPC consolidado: —. Sin dispositivo OTT/IPTV aplicable. Sin split de usuario: la HN no diferencia tipos de usuario. QC_REVIEW: Insumo de diseño/dependencia: no hay criterio funcional user-facing suficiente. No se inventó el detalle faltante.,UNIQUE,,True,"BRF: BRF-17847
HN: HN002
Comportamiento: BRF-17847:HN002:obtener-las-plantillas-de-comunicaci-n-de-los-addons
Fuente HN: CONFLUENCE
Confluence: pageId=6675235073
Extracto: Obtener las plantillas de comunicación de los Addons

 Historia de Negocio
 Yo como negocio de Claro Video
 Quiero obtener las plantillas de comunicación usadas cuando el usuario tiene medio de pago TELMEX con los addons
 Para conocer la comunicación enviada en la transacción

 Criterios de aceptación
 Se deben compartir las plantillas de comunicación cuando un usuario realiza una transacción con "
TECH_DEPENDENCY,BRF-17577,EPC-21741,,Fuera de alcance QC: dependencia técnica/infra,"La evidencia del BRF es de infraestructura/configuración (p. ej. whitelist, VPN, IPs). No se derivan comportamientos funcionales user-facing.",,,,,,False,,,QC_REVIEW,Confluence,CONFLUENCE,OUT_OF_SCOPE,"La evidencia del BRF es de infraestructura/configuración (p. ej. whitelist, VPN, IPs). No se derivan comportamientos funcionales user-facing. No se inventaron comportamientos ni se avanzó a dispositivo/TC.",UNIQUE,,True,"BRF: BRF-17577
Título: AKM | PE | C
V | Habilitar I
Ps dentro del
whitelist en a
mbiente UAT
OPER (BRF-1
7577 / OPE-J
ULIO-2026-A
ND)
Fuente HN: CONFLUENCE
=== BRF BRF-17577 (Iniciativa) ===
PE | CV | Habilitar IPs dentro del whitelist en ambiente UAT OPER
Negocio de Claro Perú solicita habilitar IPs en la whitelist de la plataforma las IPs correspondientes a las oficinas del proveedor SDMC en ambiente UAT OPER.
Consultar página de
 
Confluence
 v.5
=== CHILD EPC-21741 (Epic) ===
AKM | PE | CV | Habilitar IPs dentro del whitelist en ambiente UAT OPER"
